classifier,dataset,acc_mean,acc_std,train_time_in_sec_mean,train_time_in_sec_std,test_time_in_sec_mean,test_time_in_sec_std
SAST-RF,GunPointAgeSpan,0.9462025316455696,0.017217051276880318,112.3058865070343,1.8988115693210577,200.3056046962738,0.18593878321620483
SAST-RF,GunPointMaleVersusFemale,0.9563291139240506,0.011215218447259059,106.1265736579895,2.565356611972619,200.22481236457824,0.26808517916735763
SAST-RF,GunPointOldVersusYoung,0.9377777777777776,0.042714636676962965,118.41511960029602,0.7763461018113169,199.48311910629272,0.18702835286611688
SAST-RF,UMD,0.9680555555555557,0.014958791130929202,42.67723426818848,0.08773141506508536,136.78357005119324,0.1094469317711285
SAST-RF,Wafer,1.0,0.0,789.4161209106445,0.9361104857808084,4064.2363119602205,5.08676321697785
SAST-RF,ChlorineConcentration,0.5691145833333333,0.007976745716281923,788.9279067993164,9.071752023532852,4986.8385117530825,3.2065420610028883
SAST-Ridge,SmoothSubspace,0.9133333333333333,0.02385139175999775,0.8589715957641602,1.029541082453753,0.32291464805603026,0.030789706412929607
SAST-Ridge,ItalyPowerDemand,0.9624878522837707,0.006721716799141139,0.44073052406311036,0.020489644094484553,6.915196180343628,0.053468943484302096
SAST-Ridge,Chinatown,0.9620991253644314,0.005531681038195438,0.14457826614379882,0.012660680587311225,2.28902530670166,0.04218390749856491
SAST-Ridge,MelbournePedestrian,0.8747847478474785,0.002535403826771684,40.208780479431155,0.5308738725176266,81.67219214439392,0.6767188283828257
SAST-Ridge,Crop,0.7311547619047618,0.0017360555546666232,4308.791304969787,10.299524864475504,9914.358848857879,11.268098973625039
SAST-Ridge,SyntheticControl,0.9753333333333334,0.00339934634239519,100.1092556476593,1.5474686324946019,100.25141043663025,1.2991028658939903
SAST-Ridge,SonyAIBORobotSurface2,0.8499475341028331,0.03666912079870457,3.8044105529785157,0.027529992212687628,133.59100427627564,1.188117518522452
SAST-Ridge,SonyAIBORobotSurface1,0.7557404326123128,0.048067807215355196,3.5064532279968263,0.038126580041867496,105.48648829460144,0.8513144171643953
SAST-Ridge,DistalPhalanxOutlineAgeGroup,0.7640287769784172,0.021048545091119142,157.77709426879883,2.152285899718924,54.6676908493042,0.7515679767851964
SAST-Ridge,DistalPhalanxOutlineCorrect,0.741304347826087,0.010400507314787909,156.27845168113708,0.7644367933364447,71.34484958648682,1.3810520412217684
SAST-Ridge,DistalPhalanxTW,0.6719424460431656,0.015496877142833121,314.40549020767213,4.210437483468494,109.51004247665405,1.93760617846953
SAST-Ridge,MiddlePhalanxOutlineAgeGroup,0.5337662337662337,0.015584415584415584,158.96991610527039,3.6956570246011964,62.05806736946106,1.0306339062629912
SAST-Ridge,MiddlePhalanxOutlineCorrect,0.8316151202749141,0.009719680841052205,159.33537731170654,0.7645128317952344,76.7773802280426,1.1827510090511915
SAST-Ridge,MiddlePhalanxTW,0.5584415584415584,0.016427416416459128,317.03383831977845,1.678745181077554,119.96172165870667,1.5649590150290715
SAST-Ridge,PhalangesOutlinesCorrect,0.7836829836829837,0.00982345338261325,472.02664785385133,6.988147247856239,227.03597025871278,2.610880080877896
SAST-Ridge,ProximalPhalanxOutlineAgeGroup,0.853658536585366,0.003085148936749641,157.59465236663817,1.7960551557030964,80.33816809654236,1.3139902730029096
SAST-Ridge,ProximalPhalanxOutlineCorrect,0.8701030927835053,0.007008961530711742,158.90437388420105,0.8588999942602789,76.65922245979309,1.5162313102592109
SAST-Ridge,ProximalPhalanxTW,0.784390243902439,0.009458887526666017,313.00252041816714,3.163197041489211,161.00524253845214,1.110877534746236
SAST-Ridge,TwoLeadECG,0.9640035118525022,0.030995953171014876,6.5420387268066404,0.06778962322075065,327.50576786994935,6.79478270201351
SAST-Ridge,MoteStrain,0.8464856230031949,0.03028578741509026,6.108785152435303,0.073769209477832,385.5285849094391,4.223467305083925
SAST-Ridge,ECG200,0.8400000000000001,0.03224903099319419,45.633863830566405,0.9770709827481584,45.192253017425536,0.6460173217665911
SAST-Ridge,ElectricDevices,0.6178187005576449,0.00949732485340594,14327.91388683319,38.7156604292306,12277.00698237419,36.68701262340301
SAST-Ridge,MedicalImages,0.6823684210526316,0.01080550798297254,954.2484002590179,14.594067330813848,1899.4058808803559,10.45777544158031
SAST-Ridge,CBF,0.9837777777777778,0.008030804888707822,48.76471734046936,0.3542923459452131,1459.6930431365968,6.856239186852499
SAST-Ridge,SwedishLeaf,0.88096,0.01617820756449859,4058.372692394257,10.511995599082418,5074.072679710388,19.173424459053347
SAST-Ridge,TwoPatterns,0.9887500000000001,0.0020676073128135393,2164.3642416000366,19.601498220065164,8641.77308731079,33.30783843861569
SAST-Ridge,BME,0.8706666666666667,0.01913693345920976,48.728562355041504,0.7517797892627128,240.1936541557312,3.5586456759984313
SAST-Ridge,FaceAll,0.7768047337278107,0.00536344103840223,4556.470604991913,17.313286258631,13768.92805199623,22.581594482511804
SAST-Ridge,FacesUCR,0.9495609756097562,0.0012185361948094445,1620.7325442314147,12.319180918401853,16671.851661300658,49.443153695858
SAST-Ridge,ECGFiveDays,0.9986062717770036,0.0027874564459930526,29.98367476463318,0.6602156202532101,1117.8922111034394,10.886102083950242
SAST-Ridge,ECG5000,0.9364444444444444,0.0019372884193513899,1786.7657542228699,8.98560526657807,16075.696775484084,71.3778454234257
SAST-Ridge,Plane,1.0,0.0,571.4099797725678,11.701854547536476,576.7200411319733,5.126152709913938
SAST-Ridge,PowerCons,0.9133333333333334,0.023465235646603196,279.9882860660553,3.86248701584972,280.8053569316864,1.4172282427431864
SAST-Ridge,GunPoint,0.9706666666666667,0.0181842422626478,88.0852924823761,1.357500745932202,267.0775350093842,1.0813840021587386
SAST-Ridge,GunPointAgeSpan,0.9715189873417722,0.004002883114137176,237.58852424621583,5.591463516466603,555.1531263351441,2.628907958868147
SAST-Ridge,GunPointMaleVersusFemale,0.9911392405063291,0.005063291139240486,237.43926844596862,4.4713365914003775,553.5452373504638,4.86347653154774
SAST-Ridge,GunPointOldVersusYoung,0.96,0.02472117121769118,239.5392029285431,4.878282777267739,556.2920712471008,8.562016412784324
