classifier,dataset,acc_mean,acc_std,train_time_in_sec_mean,train_time_in_sec_std,test_time_in_sec_mean,test_time_in_sec_std
STC-0.5,Wine,0.7222222222222222,0.07407407407407407,608.6417479038239,99.96969095249861,58.552515268325806,14.028150467072829
STC-0.75,Wine,0.7962962962962964,0.04057204129667899,720.3795080184937,268.2081609352429,56.71907224655151,23.307626387533606
STC-0.25,Meat,0.8400000000000001,0.04294699575575042,788.7456119060516,36.03621269688232,89.65196676254273,12.618819055419426
STC-0.5,Meat,0.77,0.022110831935702693,1283.86842212677,226.94656450963424,88.73576712608337,24.95730085177765
STC-0.75,Meat,0.8699999999999999,0.028674417556808735,1503.0603149890899,576.0734575767153,109.80943307876586,58.38365349215359
STC-0.25,GunPointOldVersusYoung,0.9257142857142856,0.02363747361141116,1374.6194444179534,54.621231358629885,191.98646774291993,87.52424863940499
STC-0.5,GunPointOldVersusYoung,0.9453968253968255,0.013227089940317236,2582.1073315143585,452.749022815577,388.1182514667511,121.06875726178092
STC-0.75,GunPointOldVersusYoung,0.9555555555555555,0.010038976698947242,2885.8505972862245,904.2253128958685,343.96886825561523,128.19575315408883
STC-0,Fungi,None,None,None,None,None,None
STC-1,Fungi,None,None,None,None,None,None
STC-2,Fungi,None,None,None,None,None,None
STC-5,Fungi,None,None,None,None,None,None
STC-9,Fungi,None,None,None,None,None,None
STC-0.25,Fungi,None,None,None,None,None,None
STC-0.5,Fungi,None,None,None,None,None,None
STC-0.75,Fungi,None,None,None,None,None,None
STC-0.25,PhalangesOutlinesCorrect,0.6414918414918416,0.005924599080251204,3596.9781974315642,42.969904704802346,10.693560314178466,2.7892093760491146
STC-0.5,PhalangesOutlinesCorrect,0.6354312354312354,0.004507943964059128,3584.0141426086425,26.310064619362663,10.048910570144653,1.781020803212112
STC-0.75,PhalangesOutlinesCorrect,0.6412587412587413,0.00474288810008758,3593.9070382118225,28.10339607274687,10.267284488677978,3.8520963310381267
STC-0.25,RefrigerationDevices,0.4682666666666667,0.07331345185040888,3556.9547419071196,317.4786116791792,111.99635310173035,51.592719910411795
STC-0.5,RefrigerationDevices,0.4991999999999999,0.02576612763558649,3372.7745463371275,172.11046238595193,130.77103552818298,4.5959847237109415
STC-0.75,RefrigerationDevices,0.4746666666666667,0.019955506062794347,3218.4098488807676,97.17867110874464,133.35850510597228,44.82672283362513
STC-0.25,Adiac,0.3202046035805627,0.028998542778636043,3755.861796760559,49.34247232137214,102.45120892524719,23.373784689567074
STC-0.5,Adiac,0.3411764705882353,0.044960443873853166,3761.8674751281737,39.24260203329715,86.68078098297119,23.011627973368384
STC-0.75,Adiac,0.34271099744245526,0.019611549373586515,3761.029679822922,32.314097660872704,86.3432933330536,17.383972313017278
STC-0.25,WordSynonyms,0.45360501567398115,0.017014754539325275,3783.5272113323213,93.83765775314072,291.13956689834595,110.27400615301627
STC-0.5,WordSynonyms,0.47335423197492166,0.024078826795826354,3774.8250436306,45.98462375348129,299.9510845184326,93.31748674475644
STC-0.75,WordSynonyms,0.44326018808777434,0.009631530718330552,3791.6929112434386,98.75951717479465,305.87183985710146,98.63568774961313
STC-0.25,Wafer,0.9980207657365348,0.0013550040894108428,3629.389089679718,128.42397384435452,516.0301270484924,259.9172228588752
STC-0.5,Wafer,0.9955872809863724,0.006154060065500195,3499.8078100681305,156.6073998608656,504.0422439098358,166.78782870469507
STC-0.75,Wafer,0.9953926022063595,0.004926736637534664,3514.732523393631,65.37875077217085,670.9911521911621,407.5629088617908
STC-0.25,PigArtPressure,None,None,None,None,None,None
STC-0.5,PigArtPressure,0.6009615384615385,0.04611376464723768,3996.2476276397706,120.0721648898915,713.3815742492676,95.07830556379254
STC-0.75,PigArtPressure,0.6182692307692308,0.0232763816094427,3893.2228482723235,18.748299393488942,790.0726093292236,140.7671592422941
STC,Fungi,None,None,None,None,None,None
STC,PigArtPressure,0.7548076923076923,0.046313825303047264,4083.725523519516,20.12215514241323,965.9433662891388,39.910614859513565
STC-0.25,FacesUCR,0.8815609756097562,0.011009270875547754,2371.9979377269747,329.9168462936687,1184.0261746883393,380.72457915504884
STC-0.5,FacesUCR,0.923609756097561,0.006819505216507828,3748.6891417980196,139.08789839845082,1507.4023045539857,253.50241349345814
STC-0.75,FacesUCR,0.9265365853658537,0.008054543391434268,3779.039405488968,20.3227853823576,1563.1080008506774,305.99166092899554
STC,FacesUCR,0.944390243902439,0.0037277996438132327,3738.3117713928223,3.9016698136540353,1421.1497097492218,50.290630171159265
STC-0,SmoothSubspace,0.704,0.03542754734823045,185.10196113586426,41.69350384914277,38.222637844085696,9.425305813464163
